date,close
2022-04-21,90.3746
2022-04-22,90.4186
2022-04-25,90.9994
2022-04-26,91.6067
2022-04-27,91.0963
2022-04-28,90.9643
2022-04-29,90.4802
2022-05-02,89.8061
2022-05-03,89.9119
2022-05-04,90.4934
2022-05-05,89.5858
2022-05-06,89.0748
2022-05-09,89.7356
2022-05-10,90.0352
2022-05-11,90.5904
2022-05-12,90.8899
2022-05-13,90.4141
2022-05-16,90.7930
2022-05-17,90.1057
2022-05-18,90.7490
2022-05-19,91.0750
2022-05-20,91.4979
2022-05-23,90.9428
2022-05-24,91.7270
2022-05-25,91.9121
2022-05-26,91.8680
2022-05-27,92.0002
2022-05-31,91.0397
2022-06-01,90.5272
2022-06-02,90.6595
2022-06-03,90.4830
2022-06-06,89.8037
2022-06-07,90.1654
2022-06-08,89.8302
2022-06-09,89.7508
2022-06-10,88.8685
2022-06-13,87.2893
2022-06-14,86.5923
2022-06-15,87.8010
2022-06-16,88.3745
2022-06-17,88.4009
2022-06-21,87.9421
2022-06-22,89.0538
2022-06-23,89.5567
2022-06-24,89.2390
2022-06-27,88.7362
2022-06-28,88.8509
2022-06-29,89.5655
2022-06-30,90.2537
2022-07-01,91.2211
2022-07-05,91.5569
2022-07-06,90.7794
2022-07-07,90.2227
2022-07-08,89.6749
2022-07-11,90.3818
2022-07-12,90.5938
2022-07-13,90.9826
2022-07-14,90.4790
2022-07-15,90.7882
2022-07-18,90.5231
2022-07-19,90.1078
2022-07-20,90.0195
2022-07-21,91.0444
2022-07-22,92.0871
2022-07-25,91.7602
2022-07-26,91.7955
2022-07-27,91.9810
2022-07-28,92.8911
2022-07-29,92.9265
2022-08-01,93.4700
2022-08-02,92.1777
2022-08-03,92.5583
2022-08-04,93.0274
2022-08-05,91.6820
2022-08-08,92.2220
2022-08-09,91.9475
2022-08-10,92.0006
2022-08-11,91.3899
2022-08-12,91.7528
2022-08-15,92.0449
2022-08-16,91.9387
2022-08-17,91.3191
2022-08-18,91.4961
2022-08-19,90.7083
2022-08-22,90.3100
2022-08-23,90.0888
2022-08-24,89.7878
2022-08-25,90.3631
2022-08-26,90.2569
2022-08-29,89.7436
2022-08-30,89.7170
2022-08-31,89.3453
2022-09-01,88.6350
2022-09-02,89.1315
2022-09-06,88.1384
2022-09-07,88.7148
2022-09-08,88.3867
2022-09-09,88.3956
2022-09-12,88.1828
2022-09-13,87.6862
2022-09-14,87.7306
2022-09-15,87.4291
2022-09-16,87.5000
2022-09-19,87.2517
2022-09-20,86.7109
2022-09-21,87.0567
2022-09-22,85.7443
2022-09-23,85.8507
2022-09-26,84.4231
2022-09-27,83.8468
2022-09-28,85.7355
2022-09-29,85.3365
2022-09-30,85.1148
2022-10-03,86.1249
2022-10-04,86.3026
2022-10-05,85.4852
2022-10-06,85.0144
2022-10-07,84.5968
2022-10-10,84.0993
2022-10-11,84.3125
2022-10-12,84.5879
2022-10-13,84.2325
2022-10-14,83.7617
2022-10-17,83.8506
2022-10-18,84.0638
2022-10-19,83.1842
2022-10-20,82.5623
2022-10-21,82.7489
2022-10-24,82.6423
2022-10-25,83.6728
2022-10-26,84.0993
2022-10-27,84.6945
2022-10-28,84.2592
2022-10-31,83.8772
2022-11-01,83.8620
2022-11-02,83.7196
2022-11-03,83.3546
2022-11-04,83.1765
2022-11-07,82.8827
2022-11-08,83.4347
2022-11-09,83.7196
2022-11-10,85.5982
2022-11-11,85.4202
2022-11-14,85.2154
2022-11-15,85.8475
2022-11-16,86.4797
2022-11-17,85.8921
2022-11-18,85.5893
2022-11-21,85.5359
2022-11-22,86.0256
2022-11-23,86.4886
2022-11-25,86.4619
2022-11-28,86.4975
2022-11-29,86.1324
2022-11-30,86.9070
2022-12-01,87.8563
2022-12-02,88.0347
2022-12-05,87.1426
2022-12-06,87.6778
2022-12-07,88.4451
2022-12-08,87.9455
2022-12-09,87.2942
2022-12-12,87.1693
2022-12-13,87.9544
